filename,Y,decade
F/2002_Vermont_Rutland_Rutland_f-5-11.png,74,7
F/1999_New-York_Brooklyn_Samuel-J-Tilden_f-12-7.png,71,7
F/1984_Texas_Houston_Milby_14-7.png,56,5
F/2000_New-York_Brooklyn_Samuel-J-Tilden_13-3.png,72,7
F/2002_Indiana_Evansville_Harrison_18-15.png,74,7
F/1982_Virginia_Arlington_Washington-Lee_35-5.png,54,5
F/1955_Virginia_Arlington_Washington-Lee_9-7.png,27,2
F/1935_Missouri_Kansas-City_Paseo_f-7-0.png,7,0
F/1979_New-York_Brooklyn_Samuel-J-Tilden_f-2-0.png,51,5
F/1955_Virginia_Arlington_Washington-Lee_23-1.png,27,2
F/1929_Missouri_Kansas-City_Paseo_26-6.png,1,0
F/1945_Missouri_Kansas-City_Paseo_0-30.png,17,1
F/1998_Indiana_Evansville_Harrison_10-21.png,70,7
F/1989_Indiana_Evansville_Harrison_3-17.png,61,6
F/1985_Virginia_Arlington_Washington-Lee_f-3-5.png,57,5
F/1946_Ohio_Cleveland_Collinwood_f-4-0.png,18,1
F/1984_Texas_Houston_Milby_4-22.png,56,5
F/2002_California_Brentwood_Liberty-Union_4-12.png,74,7
F/1948_New-York_Brooklyn_Thomas-Jefferson_43-4.png,20,2
F/1931_Missouri_Kansas-City_Paseo_29-11.png,3,0
F/1999_New-York_Brooklyn_Samuel-J-Tilden_f-12-5.png,71,7
F/1987_New-York_Brooklyn_Samuel-J-Tilden_22-4.png,59,5
F/1968_Vermont_Rutland_Rutland_12-05.png,40,4
F/1940_Texas_Houston_Milby_11-9.png,12,1
F/1979_New-York_Brooklyn_Samuel-J-Tilden_f-11-7.png,51,5
F/1943_Ohio_Cleveland_Collinwood_44-5.png,15,1
F/1958_Missouri_Kansas-City_Paseo_12-13.png,30,3
F/1990_Virginia_Arlington_Washington-Lee_f-9-0.png,62,6
F/2008_New-York_Brooklyn_Samuel-J-Tilden_8-2.png,80,8
F/1966_Massachusetts_Southbridge_St-Marys_3-3.png,38,3
F/1952_Virginia_Arlington_Washington-Lee_31-4.png,24,2
F/2002_Vermont_Rutland_Rutland_0-8.png,74,7
F/1966_Massachusetts_Southbridge_St-Marys_8-2.png,38,3
F/1931_Ohio_Cleveland_Collinwood_2-6.png,3,0
F/1957_Texas_Houston_Milby_15-12.png,29,2
F/1987_Virginia_Arlington_Washington-Lee_9-0.png,59,5
F/1987_Michigan_Charlevoix_Charlevoix_1-4.png,59,5
F/1951_North-Carolina_Madison_Madison_2-5.png,23,2
F/2008_Massachusetts_Southbridge_Southbridge_20-1.png,80,8
F/1944_Pennsylvania_Pittsburgh_Mount-Lebanon_16-12.png,16,1
F/1973_New-York_Brooklyn_Thomas-Jefferson_1-3.png,45,4
F/1992_Virginia_Arlington_Washington-Lee_16-5.png,64,6
F/1938_New-York_Brooklyn_Samuel-J-Tilden_f-14-0.png,10,1
F/1984_Texas_Houston_Milby_19-17.png,56,5
F/1990_Indiana_Indianapolis_Emmerich-Manual_out-Ivian-1990-Page-104.png-2.png,62,6
F/1991_Indiana_Evansville_Harrison_9-17.png,63,6
F/2001_California_Brentwood_Liberty-Union_22-10.png,73,7
F/1997_Vermont_Rutland_Rutland_6-03.png,69,6
F/1984_New-York_Brooklyn_Samuel-J-Tilden_7-0.png,56,5
F/1996_Kansas_Kansas-City_Sumner-Academy_2-01.png,68,6
F/2002_California_Brentwood_Liberty-Union_7-14.png,74,7
F/1965_Virginia_Arlington_Washington-Lee_9-4.png,37,3
F/1932_Missouri_Kansas-City_Paseo_7-8.png,4,0
F/1993_Vermont_Rutland_Rutland_4-09.png,65,6
F/1955_Virginia_Arlington_Washington-Lee_42-4.png,27,2
F/1984_New-York_Brooklyn_Samuel-J-Tilden_19-0.png,56,5
F/2000_Michigan_Charlevoix_Charlevoix_f-6-8.png,72,7
F/1961_Missouri_Kansas-City_Paseo_6-4.png,33,3
F/1939_Missouri_Kansas-City_Paseo_f-5-25.png,11,1
F/2006_Vermont_Rutland_Rutland_14-2.png,78,7
F/1993_Alabama_Locust-Fork_Locust-Fork_3-1.png,65,6
F/1947_New-York_New-York_John-Adams_10-3.png,19,1
F/1970_Indiana_Indianapolis_Arsenal-Technical_8-15.png,42,4
F/1982_Massachusetts_Southbridge_Southbridge_5-8.png,54,5
F/1972_Arizona_Douglas_Douglas_10-03.png,44,4
F/1983_Missouri_Kansas-City_Paseo_7-024.png,55,5
F/1989_Missouri_Kansas-City_Paseo_3-3.png,61,6
F/2010_California_San-Diego_Mission-Bay_3-018.png,82,8
F/1979_New-York_Brooklyn_Samuel-J-Tilden_f-6-2.png,51,5
F/2001_California_Brentwood_Liberty-Union_1-14.png,73,7
F/1932_Washington_Mt-Vernon_Mt-Vernon_3-0.png,4,0
F/1990_Indiana_Evansville_Harrison_18-8.png,62,6
F/1955_Virginia_Arlington_Washington-Lee_82-9.png,27,2
F/1984_New-York_Brooklyn_Samuel-J-Tilden_23-05.png,56,5
F/1944_Utah_Millard-County_Topaz-Relocation-Center_19-1.png,16,1
F/1995_Indiana_Evansville_Harrison_14-4.png,67,6
F/1940_Missouri_Kansas-City_Paseo_f-6-6.png,12,1
F/1992_Vermont_Rutland_Rutland_4-8.png,64,6
F/2005_Indiana_Evansville_Harrison_4-13.png,77,7
F/1967_Florida_Miami_Norland_f-25-7.png,39,3
F/1987_New-York_Brooklyn_Samuel-J-Tilden_7-00.png,59,5
F/1936_Vermont_Rutland_Rutland_f-1-9.png,8,0
F/2000_Virginia_Arlington_Washington-Lee_f-5-2.png,72,7
F/1928_Missouri_Kansas-City_Paseo_24-5.png,0,0
F/1944_Texas_Houston_Milby_2-9.png,16,1
F/1998_Indiana_Evansville_Harrison_8-14.png,70,7
F/1990_Vermont_Rutland_Rutland_0-12.png,62,6
F/2007_Massachusetts_Southbridge_Southbridge_0-14.png,79,7
F/1984_Texas_Houston_Milby_1-3.png,56,5
F/1972_Virginia_Arlington_Washington-Lee_29-6.png,44,4
F/1989_New-York_Brooklyn_Samuel-J-Tilden_9-00.png,61,6
F/1955_Kansas_Kansas-City_Sumner-High_11-9.png,27,2
F/1951_North-Carolina_Asheboro_Asheboro_21-1.png,23,2
F/1928_Missouri_Kansas-City_Paseo_5-7.png,0,0
F/1970_Kansas_Kansas-City_Sumner-High_f-7-7.png,42,4
F/1954_Vermont_Rutland_Rutland_f-1-23.png,26,2
F/1995_California_Brentwood_Liberty-Union_17-9.png,67,6
F/1969_New-York_Brooklyn_Samuel-J-Tilden_25-2.png,41,4
F/1991_Indiana_Evansville_Harrison_1-20.png,63,6
F/1932_Iowa_Shenandoah_Shenandoah_4-0.png,4,0
F/1965_Kansas_Kansas-City_Sumner-High_f-1-13.png,37,3
F/1999_New-York_Brooklyn_Samuel-J-Tilden_f-15-0.png,71,7
F/1975_Virginia_Arlington_Washington-Lee_f-5-3.png,47,4
F/1946_Ohio_Cleveland_Collinwood_7-00.png,18,1
F/1954_North-Carolina_Henderson_Henderson_5-7.png,26,2
F/2000_Indiana_Evansville_Harrison_3-28.png,72,7
F/1949_Arizona_Douglas_Douglas_4-7.png,21,2
F/1947_Arizona_Douglas_Douglas_6-1.png,19,1
F/2004_New-York_Brooklyn_Samuel-J-Tilden_12-04.png,76,7
F/1982_Vermont_Rutland_Rutland_15-12.png,54,5
F/2009_Vermont_Rutland_Rutland_9-8.png,81,8
F/1961_Missouri_Kansas-City_Paseo_8-04.png,33,3
F/1943_New-York_Brooklyn_Thomas-Jefferson_f-34-15.png,15,1
F/1998_Indiana_Evansville_Harrison_17-13.png,70,7
F/1967_Florida_Miami_Norland_f-20-5.png,39,3
F/1951_North-Carolina_Asheboro_Asheboro_15-2.png,23,2
F/2004_New-York_Brooklyn_Samuel-J-Tilden_22-01.png,76,7
F/1967_Florida_Miami_Norland_0-6.png,39,3
F/1968_California_San-Diego_Mission-Bay_5-5.png,40,4
F/1943_New-York_Brooklyn_Thomas-Jefferson_9-3.png,15,1
F/1966_Missouri_Kansas-City_Paseo_f-12-11.png,38,3
F/2002_New-York_Brooklyn_Samuel-J-TIlden_f-12-1.png,74,7
F/1967_Florida_Miami_Norland_f-1-14.png,39,3
F/1936_Missouri_Kansas-City_Paseo_0-1.png,8,0
F/1976_Indiana_Indianapolis_Arsenal-Technical_8-33.png,48,4
F/1984_New-York_Brooklyn_Samuel-J-Tilden_9-00.png,56,5
F/1998_California_Brentwood_Liberty-Union_5-8.png,70,7
F/1999_New-York_Brooklyn_Samuel-J-Tilden_f-3-1.png,71,7
F/1934_Pennsylvania_Pittsburgh_Perry_2-9.png,6,0
F/1970_Michigan_Charlevoix_Charlevoix_f-15-3.png,42,4
F/1964_Vermont_Rutland_Rutland_1-4.png,36,3
F/1951_North-Carolina_Asheboro_Asheboro_3-3.png,23,2
F/1934_Vermont_Rutland_Rutland_5-6.png,6,0
F/1954_Virginia_Arlington_Washington-Lee_f-6-4.png,26,2
F/2010_Virginia_Arlington_Washington-Lee_1-11.png,82,8
F/1993_Vermont_Rutland_Rutland_5-14.png,65,6
F/1945_Ohio_Cleveland_Collinwood_26-05.png,17,1
F/1963_Arizona_Douglas_Douglas_9-4.png,35,3
F/1943_Missouri_Kansas-City_Paseo_8-15.png,15,1
F/1935_Pennsylvania_Pittsburgh_Allegheny_27-7.png,7,0
F/1974_New-York_Brooklyn_Samuel-J-Tilden_0-05.png,46,4
F/1967_Florida_Miami_Norland_f-26-17.png,39,3
F/1978_Missouri_Kansas-City_Paseo_11-3.png,50,5
F/1978_Missouri_Kansas-City_Paseo_f-0-12.png,50,5
F/1977_Texas_Houston_Milby_9-12.png,49,4
F/2001_California_Brentwood_Liberty-Union_16-7.png,73,7
F/1950_California_Brentwood_Liberty-Union_0-14.png,22,2
F/1955_California_Brentwood_Liberty-Union_12-2.png,27,2
F/1978_Missouri_Kansas-City_Paseo_9-10.png,50,5
F/1954_Virginia_Arlington_Washington-Lee_f-46-7.png,26,2
F/1984_New-York_Brooklyn_Samuel-J-Tilden_17-03.png,56,5
F/2000_Virginia_Arlington_Washington-Lee_f-5-13.png,72,7
F/1978_Missouri_Kansas-City_Paseo_12-0.png,50,5
F/1944_Missouri_Kansas-City_Paseo_f-2-8.png,16,1
F/1953_Vermont_Rutland_Rutland_3-18.png,25,2
F/1969_Virginia_Arlington_Washington-Lee_15-1.png,41,4
F/1975_Vermont_Rutland_Rutland_19-4.png,47,4
F/1960_Virginia_Arlington_Washington-Lee_34-14.png,32,3
F/1974_New-York_Brooklyn_Thomas-Jefferson_9-3.png,46,4
F/1933_Missouri_Kansas-City_Paseo_27-9.png,5,0
F/1932_Missouri_Kansas-City_Paseo_26-7.png,4,0
F/1998_California_Brentwood_Liberty-Union_12-4.png,70,7
F/1970_Missouri_Kansas-City_Paseo_2-11.png,42,4
F/1946_Ohio_Cleveland_Collinwood_f-8-2.png,18,1
F/1990_Indiana_Indianapolis_Emmerich-Manual_out-Ivian-1990-Page-104.png-6.png,62,6
F/1990_Vermont_Rutland_Rutland_13-0.png,62,6
F/1984_Texas_Houston_Milby_14-5.png,56,5
F/1935_Missouri_Kansas-City_Paseo_f-1-15.png,7,0
F/1946_California_Brentwood_Liberty-Union_1-20.png,18,1
F/2000_New-York_Brooklyn_Samuel-J-Tilden_20-1.png,72,7
F/1984_New-York_Brooklyn_Samuel-J-Tilden_12-2.png,56,5
F/1945_Missouri_Kansas-City_Paseo_f-11-26.png,17,1
F/2008_Massachusetts_Southbridge_Southbridge_9-5.png,80,8
F/1979_New-York_Brooklyn_Samuel-J-Tilden_f-14-8.png,51,5
F/1935_Pennsylvania_Pittsburgh_Allegheny_3-6.png,7,0
F/1988_Indiana_Evansville_Harrison_9-27.png,60,6
F/1969_Virginia_Arlington_Washington-Lee_6-6.png,41,4
F/2004_New-York_Brooklyn_Samuel-J-Tilden_0-09.png,76,7
F/1984_New-York_Brooklyn_Samuel-J-Tilden_14-03.png,56,5
F/2003_Indiana_Evansville_Harrison_17-15.png,75,7
F/1955_Kansas_Kansas-City_Sumner-High_8-18.png,27,2
F/1938_New-York_Brooklyn_Samuel-J-Tilden_f-22-8.png,10,1
F/1980_California_San-Diego_Mission-Bay_14-4.png,52,5
F/2007_Vermont_Rutland_Rutland_f-0-7.png,79,7
F/2000_Virginia_Arlington_Washington-Lee_f-5-5.png,72,7
F/2003_Vermont_Rutland_Rutland_19-05.png,75,7
F/1998_California_Brentwood_Liberty-Union_9-12.png,70,7
F/1998_California_Brentwood_Liberty-Union_14-11.png,70,7
F/1995_Indiana_Evansville_Harrison_10-19.png,67,6
F/1959_New-York_Brooklyn_Samuel-J-Tilden_f-24-0.png,31,3
F/1967_Florida_Miami_Norland_f-33-14.png,39,3
F/2004_Alabama_Locust-Fork_Locust-Fork_0-11.png,76,7
F/1989_New-York_Brooklyn_Samuel-J-Tilden_17-5.png,61,6
F/2002_Indiana_Evansville_Harrison_3-18.png,74,7
F/1955_Virginia_Arlington_Washington-Lee_54-5.png,27,2
F/1947_Ohio_Cleveland_Collinwood_Jun-f-21-3.png,19,1
F/1977_Texas_Houston_Milby_22-6.png,49,4
F/1968_California_San-Diego_Mission-Bay_1-5.png,40,4
F/1966_California_Vacaville_Vacaville_8-12.png,38,3
F/2000_New-York_Brooklyn_Samuel-J-Tilden_17-3.png,72,7
F/1950_Virginia_Arlington_Washington-Lee_13-7.png,22,2
F/2002_Virginia_Arlington_Washington-Lee_6-05.png,74,7
F/1964_Alabama_Huntsville_Lee_13-3.png,36,3
F/2008_New-York_Brooklyn_Samuel-J-Tilden_5-4.png,80,8
F/1946_Missouri_Kansas-City_Paseo_17-13.png,18,1
F/1975_Texas_Houston_Milby_17-9.png,47,4
F/2004_Vermont_Rutland_Rutland_6-12.png,76,7
F/1981_Missouri_Kansas-City_Paseo_9-04.png,53,5
F/1980_California_San-Diego_Mission-Bay_20-0.png,52,5
F/1992_Vermont_Rutland_Rutland_5-3.png,64,6
F/1976_Indiana_Indianapolis_Arsenal-Technical_13-42.png,48,4
F/1984_New-York_Brooklyn_Samuel-J-Tilden_17-02.png,56,5
F/1994_New-York_Brooklyn_Samuel-J-Tilden_12-09.png,66,6
F/1941_Vermont_Rutland_Rutland_0-7.png,13,1
F/1945_New-York_Brooklyn_Thomas-Jefferson_f-28-2.png,17,1
F/1998_California_Brentwood_Liberty-Union_5-10.png,70,7
F/1944_Ohio_Cleveland_Collinwood_f-41-2.png,16,1
F/2001_Alabama_Jasper_Dora_1-2.png,73,7
F/1947_Ohio_Cleveland_Collinwood_Jun-4-4.png,19,1
F/1944_Pennsylvania_Pittsburgh_Mount-Lebanon_9-16.png,16,1
F/2004_New-York_Brooklyn_Samuel-J-Tilden_2-08.png,76,7
F/1990_Indiana_Evansville_Harrison_14-7.png,62,6
F/1945_Ohio_Cleveland_Collinwood_39-04.png,17,1
F/2003_Indiana_Evansville_Harrison_15-5.png,75,7
F/1946_Ohio_Cleveland_Collinwood_2-00.png,18,1
F/1950_Michigan_Charlevoix_Charlevoix_2-5.png,22,2
F/1960_Virginia_Arlington_Washington-Lee_5-12.png,32,3
F/1984_Texas_Houston_Milby_7-18.png,56,5
F/1979_New-York_Brooklyn_Samuel-J-Tilden_f-3-0.png,51,5
F/1951_North-Carolina_Asheboro_Asheboro_21-2.png,23,2
F/1980_Missouri_Kansas-City_Paseo_2-7.png,52,5
F/1948_Vermont_Rutland_Rutland_2-8.png,20,2
F/1954_Virginia_Arlington_Washington-Lee_f-5-3.png,26,2
F/1961_Pennsylvania_Pittsburgh_Mount-Lebanon_4-18.png,33,3
F/1939_Missouri_Kansas-City_Paseo_f-5-1.png,11,1
F/1982_Virginia_Arlington_Washington-Lee_1-8.png,54,5
F/1956_Vermont_Rutland_Rutland_f-1-14.png,28,2
F/2010_Virginia_Arlington_Washington-Lee_f-3-7.png,82,8
F/1959_California_Brentwood_Liberty-Union_15-1.png,31,3
F/2000_Michigan_Charlevoix_Charlevoix_0-00.png,72,7
F/1977_Massachusetts_Southbridge_Southbridge_14-13.png,49,4
F/1996_Vermont_Rutland_Rutland_f-3-3.png,68,6
F/1972_Virginia_Arlington_Washington-Lee_8-7.png,44,4
F/1989_New-York_Brooklyn_Samuel-J-Tilden_23-00.png,61,6
F/1938_New-York_Brooklyn_Samuel-J-Tilden_f-17-19.png,10,1
F/1995_California_Brentwood_Liberty-Union_26-14.png,67,6
F/1949_Pennsylvania_Pittsburgh_Allegheny_6-2.png,21,2
F/2001_California_Brentwood_Liberty-Union_3-4.png,73,7
F/1976_Missouri_Kansas-City_Paseo_10-9.png,48,4
F/2007_Vermont_Rutland_Rutland_0-3.png,79,7
F/1961_Indiana_Indianapolis_Arsenal-Technical_5-8.png,33,3
F/2004_Vermont_Rutland_Rutland_12-6.png,76,7
F/2010_California_San-Diego_Mission-Bay_8-04.png,82,8
F/1952_Virginia_Arlington_Washington-Lee_19-2.png,24,2
F/1933_Missouri_Kansas-City_Paseo_33-8.png,5,0
F/1954_North-Carolina_Madison_Madison_1-5.png,26,2
F/1939_California_Brentwood_Liberty-Union_2-3.png,11,1
F/1965_Alabama_Huntsville_Lee_f-32.png,37,3
F/1985_Indiana_Indianapolis_Thomas-Carr-Howe_out-Hilltopper-1985-Page-13.png-016.png,57,5
F/1969_Virginia_Arlington_Washington-Lee_43-4.png,41,4
F/2002_California_Brentwood_Liberty-Union_15-19.png,74,7
F/2005_Vermont_Rutland_Rutland_11-14.png,77,7
F/1968_California_San-Diego_Mission-Bay_28-1.png,40,4
F/1955_Kansas_Kansas-City_Sumner-High_2-14.png,27,2
F/1960_Vermont_Rutland_Rutland_2-3.png,32,3
F/1992_Massachusetts_Southbridge_Southbridge_12-7.png,64,6
F/1932_Missouri_Kansas-City_Paseo_31-9.png,4,0
F/1963_Missouri_Kansas-City_Paseo_0-11.png,35,3
F/1967_Virginia_Arlington_Washington-Lee_f-11-11.png,39,3
F/1970_Kansas_Kansas-City_Sumner-High_f-5-7.png,42,4
F/1945_Missouri_Kansas-City_Paseo_f-4-4.png,17,1
F/1993_Vermont_Rutland_Rutland_2-4.png,65,6
F/1975_Alabama_Locust-Fork_Locust-Fork_0-5.png,47,4
F/1935_Missouri_Kansas-City_Paseo_f-1-11.png,7,0
F/1985_Virginia_Arlington_Washington-Lee_f-24-1.png,57,5
F/1961_Missouri_Kansas-City_Paseo_12-01.png,33,3
F/1945_New-York_Brooklyn_Thomas-Jefferson_0-00.png,17,1
F/1977_Texas_Houston_Milby_7-3.png,49,4
F/1983_Missouri_Kansas-City_Paseo_1-018.png,55,5
F/2009_New-York_Brooklyn_Samuel-J-Tilden_4-4.png,81,8
F/1980_California_San-Diego_Mission-Bay_21-3.png,52,5
F/1945_New-York_Brooklyn_Thomas-Jefferson_f-31-1.png,17,1
F/1950_Arizona_Douglas_Douglas_3-0.png,22,2
F/1961_Massachusetts_Southbridge_Notre-Dame_2-1.png,33,3
F/1945_Washington_Seattle_Broadway_10-10.png,17,1
F/1963_Missouri_Kansas-City_Paseo_2-00.png,35,3
F/1943_Ohio_Cleveland_Collinwood_32-7.png,15,1
F/1969_Alabama_Jasper_Dora_9-3.png,41,4
F/1961_California_Brentwood_Liberty-Union_6-3.png,33,3
F/1947_Ohio_Cleveland_Collinwood_Jan-6-1.png,19,1
F/1973_Missouri_Kansas-City_Paseo_f-10-5.png,45,4
F/1979_Vermont_Rutland_Rutland_3-8.png,51,5
F/1982_Virginia_Arlington_Washington-Lee_27-5.png,54,5
F/1999_New-York_Brooklyn_Samuel-J-Tilden_f-12-8.png,71,7
F/1997_California_Brentwood_Liberty-Union_23-8.png,69,6
F/2007_Virginia_Arlington_Washington-Lee_11-06.png,79,7
F/1995_California_Brentwood_Liberty-Union_17-10.png,67,6
F/1970_Indiana_Indianapolis_Arsenal-Technical_f-11-7.png,42,4
F/1967_Virginia_Arlington_Washington-Lee_f-21-11.png,39,3
F/1963_Missouri_Kansas-City_Paseo_f-0-12.png,35,3
F/1976_Indiana_Indianapolis_Arsenal-Technical_3-0.png,48,4
F/1960_Virginia_Arlington_Washington-Lee_34-2.png,32,3
F/1932_Washington_Centralia_Centralia_5-4.png,4,0
F/1965_Missouri_Kansas-City_Paseo_2-0.png,37,3
F/1975_Virginia_Arlington_Washington-Lee_f-25-4.png,47,4
F/1944_Texas_Houston_Milby_1-17.png,16,1
F/1989_New-York_Brooklyn_Samuel-J-Tilden_18-04.png,61,6
F/1932_Iowa_Shenandoah_Shenandoah_7-1.png,4,0
F/1980_California_San-Diego_Mission-Bay_13-03.png,52,5
F/2001_California_San-Diego_Mission-Bay_12-1.png,73,7
F/1984_California_Grass-Valley_Nevada-Union_21-3.png,56,5
F/2009_New-York_Brooklyn_Samuel-J-Tilden_20-3.png,81,8
F/1982_Missouri_Kansas-City_Paseo_4-05.png,54,5
F/1975_Texas_Houston_Milby_37-8.png,47,4
F/1958_Missouri_Kansas-City_Paseo_1-7.png,30,3
F/2009_Alabama_Jasper_Dora_8-0.png,81,8
F/1956_Texas_Houston_Milby_37-9.png,28,2
F/1998_California_Brentwood_Liberty-Union_1-5.png,70,7
F/2010_Kansas_Kansas-City_Schlagle_4-27.png,82,8
F/1944_Ohio_Cleveland_Collinwood_f-36-0.png,16,1
F/1975_Virginia_Arlington_Washington-Lee_f-13-1.png,47,4
F/1943_New-York_Brooklyn_Thomas-Jefferson_f-32-2.png,15,1
F/1977_Missouri_Kansas-City_Paseo_6-07.png,49,4
F/1964_Arizona_Douglas_Douglas_6-10.png,36,3
F/1932_California_Brentwood_Liberty-Union_3-7.png,4,0
F/1974_Indiana_Indianapolis_Arsenal-Technical_out-Arsenal-Cannon-1974-Page-110.png-37.png,46,4
F/1997_California_Brentwood_Liberty-Union_12-8.png,69,6
F/1945_Texas_Houston_Milby_1-17.png,17,1
F/1976_Indiana_Indianapolis_Arsenal-Technical_11-29.png,48,4
F/1968_Massachusetts_Southbridge_St-Marys_0-6.png,40,4
F/1995_California_Brentwood_Liberty-Union_23-15.png,67,6
F/1968_Massachusetts_Southbridge_St-Marys_8-0.png,40,4
F/1967_Florida_Miami_Norland_f-15-3.png,39,3
F/1998_Indiana_Evansville_Harrison_5-24.png,70,7
F/1970_Virginia_Arlington_Washington-Lee_55-8.png,42,4
F/1997_Indiana_Evansville_Harrison_2-6.png,69,6
F/1970_Virginia_Arlington_Washington-Lee_40-5.png,42,4
F/1952_North-Carolina_Mayodan_Mayodan_2-6.png,24,2
F/2001_California_San-Diego_Mission-Bay_15-6.png,73,7
F/1980_Missouri_Kansas-City_Paseo_11-6.png,52,5
F/1973_Massachusetts_Southbridge_Southbridge_2-3.png,45,4
F/1970_Vermont_Rutland_Rutland_5-00.png,42,4
F/1967_Massachusetts_Southbridge_Southbridge_15-6.png,39,3
F/1954_Michigan_Charlevoix_Charlevoix_f-3-3.png,26,2
F/1994_Vermont_Rutland_Rutland_9-0.png,66,6
F/1947_Ohio_Cleveland_Collinwood_Jun-f-33-5.png,19,1
F/1963_Missouri_Kansas-City_Paseo_2-12.png,35,3
F/1952_Virginia_Arlington_Washington-Lee_1-8.png,24,2
F/1972_Virginia_Arlington_Washington-Lee_25-2.png,44,4
F/1944_Missouri_Kansas-City_Paseo_f-11-3.png,16,1
F/1944_Ohio_Cleveland_Collinwood_f-34-0.png,16,1
F/1944_Ohio_Cleveland_Collinwood_f-23-3.png,16,1
F/2001_Indiana_Evansville_Harrison_18-10.png,73,7
F/1932_Vermont_Rutland_Rutland_11-6.png,4,0
F/1985_Massachusetts_Southbridge_Southbridge_7-10.png,57,5
F/1989_Missouri_Kansas-City_Paseo_5-8.png,61,6
F/1954_Virginia_Arlington_Washington-Lee_f-54-4.png,26,2
F/1947_Ohio_Cleveland_Collinwood_Jun-f-22-3.png,19,1
F/1991_Vermont_Rutland_Rutland_9-6.png,63,6
F/1982_Massachusetts_Southbridge_Southbridge_3-1.png,54,5
F/1966_Vermont_Rutland_Rutland_12-03.png,38,3
F/1984_New-York_Brooklyn_Samuel-J-Tilden_5-00.png,56,5
F/1975_Texas_Houston_Milby_13-6.png,47,4
F/1967_Florida_Miami_Norland_0-10.png,39,3
F/1990_Indiana_Evansville_Harrison_4-11.png,62,6
F/1977_South-Carolina_Charleston_Middleton_11-9.png,49,4
F/1971_Missouri_Kansas-City_Paseo_f-1-5.png,43,4
F/1934_Missouri_Kansas-City_Paseo_f-10-4.png,6,0
F/1946_Missouri_Kansas-City_Paseo_13-11.png,18,1
F/1935_Missouri_Kansas-City_Paseo_f-3-5.png,7,0
F/2008_Alabama_Jasper_Dora_2-6.png,80,8
F/1968_Massachusetts_Southbridge_St-Marys_7-4.png,40,4
F/1950_Vermont_Rutland_Rutland_1-43.png,22,2
F/1970_Michigan_Charlevoix_Charlevoix_f-6-4.png,42,4
F/1989_Missouri_Kansas-City_Paseo_4-05.png,61,6
F/1982_Missouri_Kansas-City_Paseo_2-00.png,54,5
F/2006_Vermont_Rutland_Rutland_18-10.png,78,7
F/1955_Virginia_Arlington_Washington-Lee_13-3.png,27,2
F/1996_Indiana_Evansville_Harrison_12-12.png,68,6
F/1945_California_Brentwood_Liberty-Union_0-22.png,17,1
F/1955_Virginia_Arlington_Washington-Lee_1-2.png,27,2
F/1954_Virginia_Arlington_Washington-Lee_f-53-3.png,26,2
F/1984_Missouri_Kansas-City_Paseo_8-016.png,56,5
F/1994_New-York_Brooklyn_Samuel-J-Tilden_16-013.png,66,6
F/1980_California_San-Diego_Mission-Bay_15-02.png,52,5
F/1945_Missouri_Kansas-City_Paseo_f-12-9.png,17,1
F/1983_Missouri_Kansas-City_Paseo_8-03.png,55,5
F/1929_Pennsylvania_Pittsburgh_Langley_7-2.png,1,0
F/2007_Virginia_Arlington_Washington-Lee_10-00.png,79,7
F/1959_California_Brentwood_Liberty-Union_14-6.png,31,3
F/1996_Kansas_Kansas-City_Sumner-Academy_5-016.png,68,6
F/1977_Missouri_Kansas-City_Paseo_2-3.png,49,4
F/1980_Virginia_Arlington_Washington-Lee_34-2.png,52,5
F/1950_Michigan_Charlevoix_Charlevoix_1-1.png,22,2
F/2010_Virginia_Arlington_Washington-Lee_f-0-3.png,82,8
F/2010_Kansas_Kansas-City_Schlagle_f-0-7.png,82,8
F/1996_Indiana_Evansville_Harrison_1-15.png,68,6
F/1990_Indiana_Indianapolis_Emmerich-Manual_out-Ivian-1990-Page-106.png-13.png,62,6
F/1984_New-York_Brooklyn_Samuel-J-Tilden_23-3.png,56,5
F/1940_Missouri_Kansas-City_Paseo_4-33.png,12,1
F/1973_New-York_Brooklyn_Thomas-Jefferson_6-03.png,45,4
F/1972_Massachusetts_Southbridge_Southbridge_20-6.png,44,4
F/1944_Ohio_Cleveland_Collinwood_f-34-5.png,16,1
F/1974_New-York_Brooklyn_Thomas-Jefferson_11-2.png,46,4
F/2002_California_San-Diego_Mission-Bay_0-10.png,74,7
F/1954_Virginia_Arlington_Washington-Lee_f-45-4.png,26,2
F/1934_Missouri_Kansas-City_Paseo_f-0-4.png,6,0
F/1998_California_Brentwood_Liberty-Union_21-10.png,70,7
F/1984_New-York_Brooklyn_Samuel-J-Tilden_3-05.png,56,5
F/1935_Vermont_Rutland_Rutland_12-9.png,7,0
F/1975_Texas_Houston_Milby_11-7.png,47,4
F/1974_New-York_Brooklyn_Thomas-Jefferson_9-00.png,46,4
F/1999_Alabama_Locust-Fork_Locust-Fork_1-8.png,71,7
F/1944_Texas_Houston_Milby_3-27.png,16,1
F/1982_Missouri_Kansas-City_Paseo_5-0.png,54,5
F/1967_Florida_Miami_Norland_f-32-0.png,39,3
F/1948_New-York_Brooklyn_Thomas-Jefferson_77-3.png,20,2
F/1994_New-York_Brooklyn_Samuel-J-Tilden_16-6.png,66,6
F/1979_New-York_Brooklyn_Samuel-J-Tilden_f-22-12.png,51,5
